id,title,open_state,url,time_left_to_submission,registrations_count,featured,organization_name,start_date,end_date,5_AR/VR,23_Beginner Friendly,11_Productivity,6_Machine Learning/AI,2_DevOps,25_Web,21_Enterprise,22_Open Ended,28_Databases,10_Communication,7_IoT,17_Low/No Code,19_Education,4_Gaming,13_Social Good,1_Blockchain,16_Health,9_Cybersecurity,3_Fintech,26_Mobile,18_Design,15_Music/Art,27_Robotic Process Automation,12_Lifehacks,14_COVID-19,20_E-commerce/Retail,24_Quantum,8_Voice skills
13496,Next Top TON Startup,closed,https://nexttopton.devpost.com/,0 days left,256,False,GDA Capital,"Sep 06, 2023","Jan 20, 2023",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10283,Hack3 (2020),closed,https://hack3.devpost.com/,0 days left,256,False,Hack3,"Jul 11, 2023","Jul 12, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7008,Mobi Grand Challenge Hackathon,closed,https://mobihacks.devpost.com/,0 days left,256,False,Mobi,"Oct 12, 2023","Jan 15, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16271,code with Harnoor,closed,https://code-with-harnoor.devpost.com/,0 days left,328,False,Singh in usa,"Sep 17, 2023","Sep 23, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13600,MakeUC,upcoming,https://makeuc-2021.devpost.com/,9 days left,328,False,IEEE@UC,"Oct 09, 2023","Oct 10, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9819,hths.hacks() 2020,closed,https://hthshacks-20.devpost.com/,0 days left,255,False,,"May 16, 2023","May 17, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10299,Philly Codefest 2020,open,https://philly-codefest-2020.devpost.com/,52 days left,254,False,,"Sep 23, 2023","Nov 22, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16899,SpartaHack 8,closed,https://spartahack-8.devpost.com/,0 days left,326,False,SpartaHack,"Jan 28, 2023","Jan 28, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12820,Global Design Challenge for Sport and Physical Activity 2021,closed,https://gdc2021.devpost.com/,0 days left,253,False,University College Cork,"Jun 21, 2023","Jun 27, 2023",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12103,DeltaHacks 7,closed,https://deltahacks7.devpost.com/,0 days left,325,False,DeltaHacks,"Mar 06, 2023","Mar 07, 2023",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19071,Hack the Valley 8,upcoming,https://hack-the-valley-8.devpost.com/,14 days left,324,False,Hack the Valley,"Oct 13, 2023","Oct 15, 2023",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9412,RowdyHacks 2020,closed,https://rowdyhacks2020.devpost.com/,0 days left,251,False,,"Mar 28, 2023","Mar 28, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11201,Santander Digital Trust Hackathon,upcoming,https://santander.devpost.com/,71 days left,250,False,,"Nov 10, 2023","Dec 11, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19133,Knight Hacks VI,upcoming,https://knight-hacks-vi.devpost.com/,7 days left,322,False,Knight Hacks,"Oct 06, 2023","Oct 08, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11993,SF Hacks 2021,closed,https://sf-hacks.devpost.com/,0 days left,322,False,SF Hacks,"Mar 05, 2023","Mar 07, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8407,ETHBerlinZwei,closed,https://zwei.devpost.com/,0 days left,249,False,,"Aug 23, 2023","Aug 25, 2023",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13429,PennApps XXII,closed,https://pennapps-xxii.devpost.com/,0 days left,321,False,PennApps,"Sep 10, 2023","Sep 12, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12049,DefiSummer,closed,https://defi.devpost.com/,0 days left,321,False,Minority Programmers,"Jun 01, 2023","Aug 15, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
12875,Elevate Hacks,closed,https://elevate-hacks.devpost.com/,0 days left,321,False,ElevateTech,"Aug 13, 2023","Aug 15, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16347,HackMTY 2022,open,https://hackmty2022.devpost.com/,91 days left,320,False,ACM Monterrey,"Sep 25, 2023",,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13564,Hack the Valley V,upcoming,https://hack-the-valley-v.devpost.com/,16 days left,320,False,Hack the Valley,"Oct 15, 2023","Oct 17, 2023",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12969,Hacktoon,closed,https://hacktoon.devpost.com/,0 days left,319,False,Major League Hacking,"Jul 09, 2023","Jul 11, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,Hack3 (2021),closed,https://hack32021.devpost.com/,0 days left,319,False,Hack3,"Jun 26, 2023","Jun 27, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12687,Mental Health Hacks,closed,https://mentalhealthhacks.devpost.com/,0 days left,319,False,Major League Hacking,"May 21, 2023","May 23, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10210,Epsilon Hacks,closed,https://epsilonhacks.devpost.com/,0 days left,247,False,,"Jun 15, 2023","Jun 21, 2023",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15064,Climate Hackathon 2022,closed,https://climatehackathon.devpost.com/,0 days left,245,False,Macsimum,"Jun 07, 2023","Jun 09, 2023",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10775,Hacks of Kindness,upcoming,https://uva-hacks-of-kindness.devpost.com/,91 days left,245,False,university of virginia,"Oct 03, 2023",,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19162,HackMTY 2023,open,https://hackmty-2023.devpost.com/,91 days left,316,False,ACM Monterrey,"Sep 24, 2023",,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12814,Hacking 4 Community,closed,https://hacking4community.devpost.com/,0 days left,316,False,Coding 4 Community,"Jul 23, 2023","Jul 30, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10535,Opportunity Hack 2020,upcoming,https://opportunity-hack-2020.devpost.com/,53 days left,244,False,,"Nov 16, 2023","Nov 23, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17495,Steel City Hacks 2023: Spring Hackathon,closed,https://sch2023.devpost.com/,0 days left,315,False,Steel City Codes,"May 13, 2023","May 28, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,MakeUofT 2020,closed,https://makeuoft-2020.devpost.com/,0 days left,243,False,,"Feb 15, 2023","Feb 16, 2023",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18582,Recess Hacks 3.0 by Grant Ou,closed,https://recesshacks-2023.devpost.com/,0 days left,314,False,Recess Hacks,"Aug 12, 2023","Aug 14, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379,TigerHacks 2022,upcoming,https://th22.devpost.com/,36 days left,314,False,Mizzou Computing Association,"Nov 04, 2023","Nov 06, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12441,AtlasHacks II,closed,https://atlashacks2.devpost.com/,0 days left,313,False,AtlasHacks,"Jul 02, 2023","Jul 05, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10309,MoneyDance Hackathon,open,https://moneydance.devpost.com/,47 days left,241,False,AVA Labs,"Sep 28, 2023","Nov 17, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6885,PropTech Challenge - presented by REBNY,open,https://proptech.devpost.com/,15 days left,241,False,REBNY,"Aug 21, 2023","Oct 16, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14619,UofTHacks IX,closed,https://uofthacks-ix.devpost.com/,0 days left,312,False,UofTHacks,"Feb 04, 2023","Feb 06, 2023",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13282,CovLab Global II: EduTech,closed,https://covlab-global-ii-edutech.devpost.com/,0 days left,312,False,covlab global,"Aug 25, 2023","Sep 12, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18861,Ignition Hacks 2023,closed,https://ignition-hacks-2023.devpost.com/,0 days left,311,False,Ignition Hacks,"Aug 25, 2023","Aug 27, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13017,Girls of South Bay Hacks,closed,https://gsbhacks2021.devpost.com/,0 days left,311,False,Girls of South Bay Hacks,"Jul 31, 2023","Aug 01, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11642,Hackatown 2021,closed,https://hackatown-2021.devpost.com/,0 days left,311,False,,"Feb 05, 2023","Feb 07, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17400,Lilly HBCU Virtual Hackathon,closed,https://lillyhbcuhack.devpost.com/,0 days left,77,False,Eli Lilly,"Mar 03, 2023","Apr 24, 2023",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18883,PoweringSTEMHacks2,upcoming,https://poweringstemhacks2.devpost.com/,14 days left,310,False,poweringSTEM,"Oct 01, 2023","Oct 15, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17186,MIT Reality Hack 2023,closed,https://mit-reality-hack-2023.devpost.com/,0 days left,310,False,"Reality Hack, Inc. and VR/AR @ MIT","Jan 15, 2023","Jan 16, 2023",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9871,RESOLVAMOSPUES,closed,https://resolvamospues.devpost.com/,0 days left,239,False,,"Apr 19, 2023","Apr 20, 2023",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5956,GENOME LINK Challenge,closed,https://genomelink.devpost.com/,0 days left,239,False,Awakens.co,"Jan 13, 2023","Apr 10, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9986,Teens Take On COVID,closed,https://teens-take-on-covid.devpost.com/,0 days left,238,False,,"May 18, 2023","May 25, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8341, PyTorch Summer Hackathon at Menlo Park,closed,https://pytorchmpk.devpost.com/,0 days left,76,False,Facebook,"Aug 08, 2023","Aug 09, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12961,StemWarriorHacks,closed,https://stemwarriorhacks.devpost.com/,0 days left,308,False,StemWarriorHacks,"Aug 06, 2023","Aug 09, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16854,WEHack 2023,closed,https://wehack-2023.devpost.com/,0 days left,307,False,WEHack,"Feb 11, 2023","Feb 12, 2023",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14022,UB Hacking 2021,upcoming,https://ub-hacking-2021.devpost.com/,37 days left,307,False,UB Hacking,"Nov 06, 2023","Nov 07, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10593,Small Business Innovation During COVID,closed,https://small-business-innovation.devpost.com/,0 days left,236,False,,"Aug 04, 2023","Aug 24, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12085,Citro Hacks,closed,https://citro-hacks.devpost.com/,0 days left,306,False,Citro Tech,"Jun 26, 2023","Jun 27, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13173,Kiva Fall 2021 Hackathon,open,https://kiva.devpost.com/,35 days left,235,False,Kiva,"Sep 18, 2023","Nov 05, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14538,Tech Optimum Hacks 2022,closed,https://techoptimum.devpost.com/,0 days left,305,False,Tech Optimum,"Jul 15, 2023","Jul 17, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10041,Geom Hacks,closed,https://geom-hacks.devpost.com/,0 days left,234,False,,"Jun 13, 2023","Jun 15, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12833,Surfs Up Hacks,closed,https://surfsuphacks.devpost.com/,0 days left,304,False,Major League Hacking,"Jun 11, 2023","Jun 13, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16919,Hacka-Soroban-athon,closed,https://hacka-soroban-athon.devpost.com/,0 days left,233,False,Stellar Development Foundation,"Jan 13, 2023","Jan 22, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10733,MHacks 13 Beta,closed,https://mhacks-13-beta.devpost.com/,0 days left,233,False,,"Aug 22, 2023","Aug 23, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11782,Superposition V,closed,https://superposition-v.devpost.com/,0 days left,303,False,Superposition,"Apr 09, 2023","Apr 11, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17668,HackTJ 10.0,closed,https://hacktj2023.devpost.com/,0 days left,301,False,HackTJ,"Mar 04, 2023","Mar 05, 2023",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16519,Datathon FME 2022,upcoming,https://datathon-fme.devpost.com/,43 days left,301,False,Associació d'Estudiants de Dades,"Nov 12, 2023","Nov 13, 2023",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15297,HackTJ 9.0,closed,https://hacktj2022.devpost.com/,0 days left,301,False,HackTJ,"Apr 16, 2023","Apr 17, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17144,Swamphacks IX,closed,https://swamphacks-ix.devpost.com/,0 days left,300,False,University of Florida,"Jan 27, 2023","Jan 28, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10517,BOTHACKS,closed,https://bothacks2020.devpost.com/,0 days left,230,False,,"Aug 28, 2023","Aug 30, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9922,hackaTUM C0dev1d19,open,https://hackatum-c0dev1d19.devpost.com/,91 days left,230,False,,"Apr 17, 2023",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14876,OneHacks II,closed,https://onehacksii.devpost.com/,0 days left,299,False,OneHacks,"Jun 10, 2023","Jun 12, 2023",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14844,Hackatra,closed,https://hackatra.devpost.com/,0 days left,298,False,ekatra,"Mar 26, 2023","Jun 21, 2023",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16821,CruzHacks 2023,closed,https://cruzhacks-2023.devpost.com/,0 days left,297,False,CruzHacks,"Feb 04, 2023","Feb 05, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12558,HackUPC 2021,closed,https://hackupc2021.devpost.com/,0 days left,297,False,Hackers@UPC,"May 14, 2023","May 16, 2023",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13020,Bon Voyage Hacks,closed,https://bonvoyagehacks.devpost.com/,0 days left,296,False,Major League Hacking,"Jul 16, 2023","Jul 18, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12443,WolfHacks21,closed,https://wolfhacks21.devpost.com/,0 days left,296,False,SciTech Academic Development Committee,"Apr 11, 2023","Apr 15, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18191,YouthCodeX,open,https://youthcodex.devpost.com/,91 days left,295,False,Youth Code Foundation,"Jul 28, 2023",,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10376,Tech Takes On Unemployment Hackathon,closed,https://terminalhackathon.devpost.com/,0 days left,225,False,Terminal.io,"Jul 15, 2023","Aug 12, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15993,Hack the 6ix 2022,closed,https://hackthe6ix2022.devpost.com/,0 days left,294,False,Hack the 6ix,"Aug 19, 2023","Aug 21, 2023",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12800,FHIR @hack 2021,closed,https://fhirathack.devpost.com/,0 days left,223,False,The @ Company,"Jul 09, 2023","Jul 11, 2023",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14522,Hack Cambridge Atlas,closed,https://hackcambridge-atlas.devpost.com/,0 days left,292,False,Hack Cambridge Foundation,"Jan 22, 2023","Jan 23, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13967,HackDuke 2021: Code for Good,upcoming,https://hackduke-2021-code-for-good.devpost.com/,23 days left,292,False,HackDuke,"Oct 23, 2023","Oct 24, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,HackDuke 2019: Code for Good,upcoming,https://hackduke-2019.devpost.com/,33 days left,222,False,,"Nov 02, 2023","Nov 03, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15271,LA Hacks 2022,closed,https://la-hacks-2022.devpost.com/,0 days left,290,False,LA Hacks,"Apr 16, 2023","Apr 17, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10479,Betahack - Let's Fix The Internet,closed,https://betahack.devpost.com/,0 days left,220,False,Betaworks,"Aug 17, 2023","Aug 30, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11073,HackNC 2020,upcoming,https://hacknc2020.devpost.com/,17 days left,288,False,,"Oct 16, 2023","Oct 18, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18433,Hack Your Portfolio,closed,https://hack-your-portfolio.devpost.com/,0 days left,287,False,Major League Hacking,"Jun 02, 2023","Jun 04, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14642,The Innovation Challenge,closed,https://innovation-challenge-apac.devpost.com/,0 days left,287,False,Innovation Circuit,"Jan 23, 2023","Apr 04, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18802,Opportunity Hack 2023 - ASU Students Only,upcoming,https://opportunity-hack-2023-asu.devpost.com/,7 days left,286,False,Opportunity Hack,"Oct 07, 2023","Oct 08, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15852,Girls Hoo Hack 2022,upcoming,https://girls-hoo-hack-2022.devpost.com/,15 days left,286,False,Girls Who Code UVA,"Oct 15, 2023","Oct 16, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9855,WyoHackathon 2020,open,https://wyohackathon2020.devpost.com/,18 days left,217,False,,"Sep 25, 2023","Oct 19, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10331,Modhacks,closed,https://modhacks.devpost.com/,0 days left,217,False,,"Jul 24, 2023","Jul 26, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10277,AtlasHacks,closed,https://atlashacks.devpost.com/,0 days left,217,False,,"Jun 27, 2023","Jun 28, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9176,Hack for Humanity 2020,closed,https://hack-for-humanity-2020.devpost.com/,0 days left,217,False,,"Feb 22, 2023","Feb 23, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11523,FinTech Nations Hackathon,closed,https://fintechhackathon.devpost.com/,0 days left,285,False,FinTech Nations,"Mar 01, 2023","Mar 12, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10346,"Wonder Women Tech - ""Hacks 4 Humanity"" Hackathon",closed,https://wonder-women-tech-hackathon.devpost.com/,0 days left,216,False,,"Sep 14, 2023","Sep 15, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17848,PeddieHacks 2023,closed,https://peddiehacks-2023.devpost.com/,0 days left,284,False,Peddie Computer Science Club,"Aug 18, 2023","Aug 20, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12960,BorderHacks 2021,closed,https://borderhacks2021.devpost.com/,0 days left,284,False,Invest Windsor Essex,"Sep 25, 2023","Sep 26, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15209,Bitcamp 2022,closed,https://bitcamp2022.devpost.com/,0 days left,283,False,Bitcamp,"Apr 08, 2023","Apr 10, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12521,Explore Hacks,closed,https://explorehacks.devpost.com/,0 days left,283,False,highschool,"Jul 23, 2023","Jul 25, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12714,Hack-cade,closed,https://hack-cade.devpost.com/,0 days left,283,False,Major League Hacking,"May 28, 2023","May 30, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17313,Hack For Humanity 2023,closed,https://hack-for-humanity-2023.devpost.com/,0 days left,282,False,Santa Clara University,"Feb 18, 2023","Feb 19, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,Global Blockchain Hackathon for Clean Water,closed,https://wrc-hackathon.devpost.com/,0 days left,214,False,Blob City,"Jan 18, 2023","Feb 24, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17413,Hacklytics 2023: A Starry Night,closed,https://hacklytics23.devpost.com/,0 days left,281,False,Data Science @ Georgia Tech,"Feb 10, 2023","Feb 12, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12863,natHACKS,closed,https://nathacks.devpost.com/,0 days left,281,False,NeurAlbertaTech,"Jul 30, 2023","Aug 02, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13131,Hacky Birthday MLH!,closed,https://hackybirthdaymlh2021.devpost.com/,0 days left,281,False,Major League Hacking,"Jul 23, 2023","Jul 25, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11131,Tech Takes On Mental Health Hackathon,upcoming,https://terminalhackathon3.devpost.com/,67 days left,212,False,,"Nov 09, 2023","Dec 07, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10120,2020 Tunisian Smart Cities Online Hackathon,open,https://smartcities-tn.devpost.com/,36 days left,212,False,,"Aug 24, 2023","Nov 06, 2023",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10509,hackswiftly II 2020 - for beginner and advanced hackers!,closed,https://hackswiftly-ii.devpost.com/,0 days left,212,False,,"Aug 15, 2023","Aug 16, 2023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19011,Hack The Classroom,closed,https://hack-the-classroom.devpost.com/,0 days left,279,False,Major League Hacking,"Sep 01, 2023","Sep 03, 2023",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12734,WaffleHacks 2021,closed,https://wafflehacks.devpost.com/,0 days left,279,False,WaffleHacks,"Aug 27, 2023","Aug 28, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
